Machine_ID,Temperature,Run_Time,Downtime_Flag
M_052,74.22115973513877,198.82982494284772,0
M_083,104.30633150550693,3020.3583853560963,1
M_016,115.88662529626706,4536.900823564235,1
M_069,55.069139050243905,1194.2833020096382,0
M_099,87.39695441835116,2348.208873403545,0
M_012,111.777344007372,2252.3265082890916,0
M_025,55.77559741082949,2364.8567304775506,0
M_052,107.71598328277837,3112.598478648726,1
M_085,75.046094564979,2348.718814953419,0
M_053,72.54662915535347,2237.340706612289,0
M_023,118.42264704203501,2371.4421021563026,0
M_016,64.06013629036059,2954.3372063552074,0
M_057,98.52357585758767,2685.037441756792,0
M_039,107.50085096069066,4270.679988252521,1
M_053,52.882844669549016,247.4842674683331,0
M_042,96.92698208480886,4166.585357365062,0
M_058,116.60849820487289,4219.62306305862,1
M_039,58.695397670964155,1424.5401076548042,0
M_014,112.73549118795268,2314.2597750792534,0
M_095,91.63436461638553,2192.6924426871774,0
M_005,93.16232073037318,1092.5491717706516,0
M_035,92.90609224059241,1983.9842354315824,0
M_087,70.91851204361197,221.93886085427218,0
M_093,115.46412707096218,1389.110363908672,0
M_075,116.31453238417271,4083.4108772535906,1
M_018,93.77132621497634,1422.8115088144878,0
M_076,104.83959081591303,4091.033343741238,1
M_009,92.85805901168106,2657.9973230221544,0
M_074,83.90789133018285,4399.3133868058,0
M_058,96.25740828094754,2873.897771322076,0
M_017,88.7101016814371,148.34111532369909,0
M_007,91.8233103842351,3377.101037735446,0
M_046,104.86827873932035,224.2678401178433,0
M_013,83.66326820142893,2252.98509491567,0
M_040,52.85278742647309,4647.13347236557,0
M_042,61.479963669264805,826.0196966892508,0
M_009,80.70250515426768,1949.3617647077206,0
M_050,100.73785919118407,3649.301544242392,1
M_027,91.52950538171251,4411.292780474238,0
M_066,95.52059301114177,3354.7150237125393,0
M_005,83.54952500034011,1290.866270955846,0
M_029,93.101941535957,3373.0392645810807,0
M_037,73.03122064702634,1483.63820552045,0
M_038,82.91278148876656,3592.1461490936763,0
M_083,102.09953459164689,4770.165637925203,1
M_008,111.02829452811848,3606.9672555314414,1
M_065,80.35587337694722,4314.402514562062,0
M_086,53.05631603951528,10.519215879417064,0
M_017,61.31707809027618,3587.8606236579717,0
M_071,51.460279750407665,4147.937784326252,0
M_089,95.72841134661311,202.79368772340712,0
M_045,73.26202377485762,4357.988636441153,0
M_004,87.97350450035572,1283.4711415502293,0
M_036,84.52937927486596,3326.460509890276,0
M_070,55.70685426866987,4001.7743951170332,0
M_031,78.22829527866823,3313.322565296777,0
M_019,65.43927874456263,461.42396036628617,0
M_061,79.2879852067357,2981.607594301842,0
M_054,64.25047962395699,2747.918283610718,0
M_039,108.83166843938534,4501.606340371358,1
M_091,62.19353356047775,2021.198648221046,0
M_074,117.25463860408838,1605.4054854352507,0
M_090,79.11351563028586,3749.253822182331,0
M_019,109.23717044133346,2063.376630416983,0
M_039,94.01353727441617,3230.480875025315,0
M_067,101.47452090660269,3232.250450623035,1
M_045,103.74067216467462,4440.195321800589,1
M_013,85.33914173251125,2993.4620115954867,0
M_092,88.03103663543018,2510.7680498099344,0
M_058,85.97971074661075,694.356631982585,0
M_020,91.16408646630555,578.6880333935268,0
M_092,52.05761120295551,771.607826415397,0
M_072,77.68606188943107,859.2424066354725,0
M_061,92.433209949282,3189.3854633181695,0
M_039,91.8406495679105,3704.9062513728927,0
M_001,105.50692662239422,2649.9576146320937,0
M_003,95.8506537182476,4145.088662727455,0
M_077,119.44933214384706,4956.316133668166,1
M_092,69.86981700260515,4100.0631455967805,0
M_062,75.1405720766362,3474.411868379796,0
M_063,76.86930063074574,2662.463497185733,0
M_025,82.60689649141739,2244.265358373541,0
M_056,108.51986446468466,421.9619027227117,0
M_033,66.50544657714468,1996.8437419734546,0
M_038,104.32001449248006,4550.6731839106715,1
M_006,78.37171281600203,4040.1131495327645,0
M_058,92.12987685634059,1080.256825058436,0
M_044,94.27783732584143,2333.0389234860795,0
M_045,76.09940460322541,4083.616012792723,0
M_032,85.88306436440635,336.9227739276126,0
M_045,78.9121822253388,1936.9629283432964,0
M_061,54.83929503306336,4259.206184369738,0
M_047,80.60157721717786,2019.4893208506187,0
M_021,56.817537478748655,388.0732236572043,0
M_080,78.35145593562251,2712.6718426612574,0
M_085,91.50428798822473,4308.712474591477,0
M_075,90.55904295404505,2951.4277147657986,0
M_036,96.38348953058242,1131.395541071159,0
M_099,56.66830555682384,1921.1981006869066,0
M_019,95.64862718713064,2250.616805909661,0
M_020,71.8503639687513,2896.331769102634,0
M_057,77.93321622959778,3796.7551287630654,0
M_018,110.0590377745894,494.368088203177,0
M_047,50.63212828906852,4448.260165087831,0
M_049,91.18888433384238,61.54851508037795,0
M_014,91.90997860700753,1850.2616733712762,0
M_015,77.76618434404934,137.10154986328826,0
M_031,66.59194999758353,1964.8711267264562,0
M_001,66.42718267830858,2629.062994366619,0
M_054,111.85967687625268,2558.4069329075587,0
M_003,80.94170616480002,828.1417351413268,0
M_016,73.16225540924204,3228.7025504780613,0
M_087,81.41443016819821,223.8922525233411,0
M_057,96.8573281021553,3809.534100662077,0
M_075,60.20295977713262,4733.222169967731,0
M_012,81.46036846496165,1698.8441357555894,0
M_074,91.15190597772708,2586.1969085716596,0
M_096,116.40083483960036,1894.551390294072,0
M_016,67.67694474527934,33.551951520299774,0
M_072,75.14755235413719,1929.3725144755797,0
M_076,76.55510129456967,3958.6012963067324,0
M_024,92.3876710351418,2979.9442109174092,0
M_028,74.97124371280012,506.2995730757946,0
M_008,87.34583477097868,4235.697448468925,0
M_092,104.72532308915206,2655.426724426214,0
M_036,99.37699158785425,4208.616808723381,0
M_090,81.24580525588098,2901.107593925147,0
M_008,110.49513243719183,2798.4422241896996,0
M_058,89.0698174715704,526.2959259850619,0
M_060,87.79340876515488,836.7986656931398,0
M_050,52.393143615741074,4860.1262824829555,0
M_028,119.06850862500131,1142.4337337738539,0
M_092,58.60795659707387,4887.260589951839,0
M_041,66.17916386993527,2659.563532621317,0
M_064,53.618778606906886,678.9452353196856,0
M_027,94.80020767858396,496.51101376846475,0
M_063,65.7290823880876,1044.3203535286998,0
M_017,62.60073062309064,4628.186650126679,0
M_073,56.198890895626896,2070.751121641134,0
M_033,57.231626998681094,1977.1713399645719,0
M_084,90.9269490309812,1566.03130535087,0
M_077,98.17455061066168,735.3092528329419,0
M_092,77.81652919250807,2439.2559859620324,0
M_029,83.59279571144512,650.2389125556934,0
M_013,98.01774151880889,4177.401181911638,0
M_046,51.216585312983575,1851.9849313765324,0
M_035,72.6191459949195,1874.0178389089817,0
M_006,118.11684236492425,2370.0321424157796,0
M_082,90.60785607868277,2220.638565828758,0
M_069,67.79572059282452,4974.289865296608,0
M_047,86.52110326453493,2726.9056060915127,0
M_025,73.98574416846407,441.00851894935346,0
M_066,87.25714921784095,3034.3867078846497,0
M_010,58.801905826465415,757.9214643493998,0
M_056,59.29002576734942,154.68822365670988,0
M_030,60.0479653427575,4853.7107683862405,0
M_005,115.78738543487893,3867.6944576728197,1
M_033,101.30292428389393,4900.544962068835,1
M_065,61.36673262636246,2389.3922401112122,0
M_018,63.1844358635921,2661.287655744881,0
M_096,101.15806324096135,841.6847795956511,0
M_049,60.931469135452176,1234.537133337928,0
M_011,66.41929053343802,4192.746074514141,0
M_085,117.43427829742794,1780.9282355879707,0
M_026,67.87145673099023,4134.074868982095,0
M_063,96.31426452598026,3545.068621435159,0
M_089,118.50419011803713,885.8546263593275,0
M_086,76.20077369978549,2537.2318305987105,0
M_059,51.226119360344356,3386.936607593584,0
M_027,67.0903103295662,1175.1860740191255,0
M_049,108.16140339391939,4153.442552600384,1
M_077,110.52261851685256,2724.138287725934,0
M_033,103.79635551666539,826.210252213016,0
M_098,57.917687335360114,2914.922130823012,0
M_099,105.68572601874823,4998.569020779571,1
M_001,114.3074457895453,752.6074583170678,0
M_021,92.04266797823652,4083.7846505976404,0
M_055,115.86127494366454,1036.54501593779,0
M_006,107.87872185983142,3911.9416473004367,1
M_092,96.6880061893635,3672.8896156070664,0
M_081,90.40296656982237,1502.446928002162,0
M_069,74.40015670693793,1629.1155878222492,0
M_095,61.15012116699636,3962.606959814596,0
M_005,92.34677458833787,2307.2275594365633,0
M_003,72.26780875326837,3654.090143559044,0
M_053,110.65070672693517,739.9207368291738,0
M_023,119.53358561510399,4262.788909507767,1
M_053,102.66994338309007,3554.4235834115957,1
M_037,56.33371867009355,4534.714044174169,0
M_074,70.20799168714467,661.8618951748623,0
M_074,57.63767422360248,2965.0725018029884,0
M_083,95.5358153454201,2995.602925201626,0
M_017,103.56336051890493,1767.3037027339121,0
M_085,114.79723816164983,2292.332122846289,0
M_078,80.67206424883913,189.90781644926736,0
M_073,113.0962954711911,3729.30019313506,1
M_001,111.45238113289292,2746.61239701587,0
M_051,72.2037001735779,288.70525934586885,0
M_045,110.82304378783996,3403.779464802428,1
M_077,76.29705763172086,2333.9103861559397,0
M_004,70.78084921921965,172.30629712500001,0
M_062,95.43522611560752,4848.038634240477,0
M_065,72.98668595195568,4745.560715447203,0
M_032,94.1146123830401,2564.5120807359876,0
M_034,92.68822638490862,468.362103529551,0
M_092,89.44072491439212,3773.106107992959,0
M_095,76.62937929629584,2459.655500528645,0
M_072,88.39498051560338,1512.2373914468994,0
M_039,91.75398324897951,2457.090887642784,0
M_026,88.19808219468314,2612.2207270273225,0
M_034,81.10936169258412,2813.558495111696,0
M_054,51.02669399323847,2206.1185682766327,0
M_003,91.09431953908057,3028.7765156952833,0
M_050,61.79110695999037,4593.6735530318865,0
M_012,94.98031782630326,1811.3404354929557,0
M_065,103.15410295460062,3628.5823160997456,1
M_054,85.0311716391519,4472.262784121161,0
M_005,87.96545654858168,2279.8963787996845,0
M_094,116.60349917661938,2217.2791819095205,0
M_094,109.3017152960802,3010.5849267738977,1
M_057,113.9965561166029,2957.0337971124404,0
M_017,106.96364018237105,4032.946711631385,1
M_047,57.6242839292712,2382.4169188914634,0
M_023,60.42942991791363,4980.614748197206,0
M_079,86.86366580882716,297.3578443364039,0
M_085,67.22487611585987,15.839242903508687,0
M_014,83.36868325288114,3200.991557798119,0
M_066,77.60557266728452,1492.1745618093835,0
M_075,88.45899669013173,1201.911943497419,0
M_051,102.2813001295076,1559.4954000214022,0
M_038,100.08436349694921,1280.2378255247716,0
M_064,86.4863892739734,153.95024830223923,0
M_098,107.56753931719408,4857.6652119529435,1
M_038,80.16034640766233,1103.7274422639086,0
M_050,112.77000028880857,3670.1488129465315,1
M_098,54.989618903861476,3812.9819734708763,0
M_082,116.82620210233152,4646.286990036147,1
M_030,95.82851570019437,152.74728546689985,0
M_079,76.60521562560437,4360.2416922350385,0
M_091,63.80078886010141,2636.130904199001,0
M_051,83.542826061052,3162.7205498291396,0
M_063,63.619082622971064,3222.351385605168,0
M_098,61.64321254201995,4098.989024923638,0
M_052,93.21462301890818,1667.0366107955526,0
M_038,86.61593072072492,3665.255949299967,0
M_097,96.90672242276591,2642.8905486109857,0
M_088,115.07241141953925,3966.9700715267386,1
M_079,87.2582149337328,4952.730163850667,0
M_030,90.66524372839584,1003.2550870188062,0
M_051,56.27384374084595,4973.243207799989,0
M_081,100.23450501360406,449.06077141387004,0
M_005,77.99336447629094,11.58773952406933,0
M_029,118.37076670638052,220.8096808891563,0
M_004,107.62218109169622,1708.9120236838085,0
M_010,86.57367283612828,3164.531653392171,0
M_056,58.62558579205162,345.1477044392481,0
M_017,110.15910552964124,28.32907264783635,0
M_074,105.98467667968151,4685.455142293974,1
M_017,62.92095906759231,4109.633179699648,0
M_084,70.66948024542171,4045.915855695155,0
M_088,105.53850807034861,4422.121377509886,1
M_069,62.96599125831868,3500.171363860522,0
M_034,114.24267424199641,522.0206487404072,0
M_006,79.71691976374532,1995.5009403686151,0
M_053,56.09272738113611,3615.7474323231477,0
M_066,107.10240504529966,1401.6723039576045,0
M_077,76.14567781268713,3437.031820681188,0
M_043,86.85494359076466,122.49224133826175,0
M_075,57.86130410878534,1530.686704397966,0
M_023,50.180881039148765,2745.6516813858634,0
M_055,94.65896440553084,3160.449147531211,0
M_080,86.0622619233612,2885.203322309554,0
M_095,91.5476998386203,3488.7813803671474,0
M_075,105.56206952663615,30.44374119919535,0
M_016,95.26241393960021,504.70599988760745,0
M_008,62.2341409979164,4344.721261395725,0
M_004,75.25407633774199,3408.7432204508063,0
M_004,113.41237733514322,564.6582134300565,0
M_056,103.89612901761753,4210.372186992896,1
M_025,88.96459405557022,1211.1560891228346,0
M_067,67.89514984664906,2391.2994209761173,0
M_096,71.14423512843565,725.9825644233015,0
M_067,101.23706473099442,3550.5502821085333,1
M_027,109.58219825969395,3334.2721050713394,1
M_093,96.99972686714301,1055.5623558306809,0
M_032,106.66709830379092,4317.003834285009,1
M_050,103.66592946402841,2006.5301210985608,0
M_061,60.479277756987045,1462.575455353709,0
M_051,79.67613690393114,761.6479473226773,0
M_019,60.70886605799939,1330.8400625776874,0
M_021,66.46649093613894,110.13460611908499,0
M_005,110.84817372557367,2916.287462280578,0
M_082,83.10243759432275,4211.15373171974,0
M_092,87.47506712898627,2744.9022472082092,0
M_042,62.49121756594405,1096.3698096193787,0
M_061,71.85902502341573,168.3458910693636,0
M_022,66.11723178995089,1073.1403662940143,0
M_021,64.43303151628984,2080.6071403554615,0
M_070,94.65725553211792,3798.0571434989824,0
M_001,67.98186933520003,939.2142626888706,0
M_005,94.24108402142929,3598.9572667734305,0
M_012,54.091822987598775,4334.667341759418,0
M_090,59.92420754689713,2269.7342405417853,0
M_046,69.21781778000877,4107.159958212967,0
M_034,91.79328418269841,2773.286740175478,0
M_049,97.30888715611633,3185.4541854045247,0
M_078,80.9901876745669,2631.3923016910135,0
M_090,81.20536402040602,2315.863583756709,0
M_045,100.71617959790328,1173.2672088792467,0
M_027,51.10747642359077,1515.9702973052304,0
M_073,73.87630171319543,1449.8505947180452,0
M_026,107.30949399834628,2816.4446547690736,0
M_047,92.22535871493605,599.7684651194496,0
M_086,73.60589929287943,4583.9584535116755,0
M_056,113.38673546307717,3603.275726415566,1
M_094,104.08359092145677,2007.2281545659682,0
M_063,68.54268130657134,793.1207226318899,0
M_048,95.17028862680019,4409.960848608179,0
M_061,91.70255097322698,4118.890450505826,0
M_081,78.08315398272879,3608.6077635858965,0
M_026,75.68692554433605,1357.7352370562119,0
M_036,74.04923323429928,2012.2331871683446,0
M_001,93.20090483769528,513.7412622621168,0
M_008,80.96869555364687,945.1976236376586,0
M_099,108.23041792759955,3915.0831865836644,1
M_052,96.87218312937733,3575.193594253419,0
M_079,54.89521239966039,2967.4288148796736,0
M_047,94.81177566797163,4478.633629630865,0
M_056,68.98032055501294,2916.332589065227,0
M_086,91.49683941573959,2334.8399998180535,0
M_014,97.6092351772416,1701.8537315288136,0
M_090,66.15804324078084,4702.242528680863,0
M_028,81.98010514162581,413.5773076217675,0
M_087,63.32274039733475,4654.436860304042,0
M_078,53.66372130505558,4133.573299655091,0
M_088,76.49334964401083,649.6496226785065,0
M_002,75.40609902921943,2824.9217883762676,0
M_026,119.68363434929799,4332.739908745434,1
M_014,81.24466458383495,2859.0458180357687,0
M_059,73.34986846305404,4535.999107803112,0
M_056,90.63325047016723,4714.919084080212,0
M_007,56.21371758754379,2111.9226109215297,0
M_003,117.31660151683693,1886.5683070316181,0
M_023,94.44720319137232,4681.605769845784,0
M_018,102.83864739585934,3375.7003057483403,1
M_038,61.933455672174226,580.1134067408465,0
M_099,78.66344971036428,211.458746113406,0
M_015,79.58823793773327,2823.1452549863156,0
M_064,107.52645107307607,4650.854827192123,1
M_089,50.08656758315866,4221.243512029092,0
M_028,71.05971758472785,3379.238732321682,0
M_074,118.68654620410128,695.5792444554377,0
M_039,83.2420580454353,1271.156918743478,0
M_057,76.77683961708058,4377.55613276308,0
M_017,58.38803014123525,914.0361832845023,0
M_086,118.19152400396109,1392.1970412521728,0
M_090,51.40184491480771,648.0032559772097,0
M_044,101.60261575050703,3380.5411570720557,1
M_025,103.80198633519558,4719.911526816048,1
M_017,67.05597012447066,1344.8401579769297,0
M_013,97.00909105291261,2377.0330392503683,0
M_084,56.505040106557296,3171.6986985560216,0
M_025,67.9933086502456,4997.331241078154,0
M_068,105.15313918045855,524.0403249878606,0
M_010,110.52803344234782,2492.8539975285457,0
M_067,92.59404888618539,1925.6005995125004,0
M_018,85.47869022743379,4329.100826111776,0
M_086,61.15128144332862,2379.8386550582795,0
M_034,54.417632315540516,554.8876229257404,0
M_008,58.235431993149106,3172.120726432918,0
M_040,65.91501100672691,3853.9030913193988,0
M_083,73.91721513278446,14.406258328072962,0
M_042,76.66366678576911,4294.783427103148,0
M_041,74.24252380123025,930.1150000283282,0
M_006,66.7338732538086,2760.3468232668893,0
M_052,85.68069727261887,2078.987503437251,0
M_026,107.77002757630278,3598.269083052652,1
